donor,recipient,W
3671,969,0.0441677498561696
3671,493,0.0811830660167012
3671,2326,0.206194237532053
3671,2029,0.168840672170541
3671,2929,0.0243287756922082
3671,154,0.0170348738647751
2029,2542,0.00203209736732791
2029,2428,0.000998010213887387
2029,3243,0.0010896076957281
2029,2387,0.00395842170992906
2029,4742,0.0101470435897196
2029,7332,0.0248023064129014
2029,758,0.0150440443372691
2029,969,0.0154704263248966
2029,493,0.0284356039356883
2029,2326,0.0722226685929367
2029,3671,0.168840672170541
2029,2929,0.0401865255211306
2029,154,0.0281383823821135
2929,2542,0.00225861340440386
2929,2428,0.00110925750067874
2929,3243,0.00121106527013967
2929,2387,0.00439966336164556
2929,4742,0.0112781252686465
2929,7332,0.0275669968501422
2929,758,0.00216774297022086
2929,969,0.00222918167218072
2929,493,0.00409737429335192
2929,2326,0.010406788136424
2929,3671,0.0243287756922082
2929,2029,0.0401865255211306
2929,154,0.344300408378685
154,2542,0.00158146858436581
154,2428,0.000776695952425995
154,3243,0.00084798118819626
154,2387,0.00308061989478196
154,4742,0.0078968807889522
154,7332,0.0193022583673713
154,758,0.00151784161012228
154,969,0.00156086064862807
154,493,0.00286895876500584
154,2326,0.00728677535952613
154,3671,0.0170348738647751
154,2029,0.0281383823821135
154,2929,0.344300408378685
542,1950,0.391914213895035
542,6027,0.13097568558805
1950,542,0.391914213895035
1950,6027,0.156485553173903
6027,542,0.13097568558805
6027,1950,0.156485553173903
3055,2932,0.239787268373239
2932,3055,0.239787268373239
4872,3874,0.204531085489816
3874,4872,0.204531085489816
6251,4354,0.109815978922853
6251,6890,0.139748439472335
4354,6251,0.109815978922853
4354,6890,0.313260388959372
6890,6251,0.139748439472335
6890,4354,0.313260388959372
1185,762,0.384227671820841
1185,5114,0.139834350663843
762,1185,0.384227671820841
762,5114,0.132059602662603
5114,1185,0.139834350663843
5114,762,0.132059602662603
6939,5909,0.386510383141105
6939,8460,0.217237055766764
6939,7039,0.0774340831723441
6939,755,0.00253212711283982
6939,4664,0.00393948306842328
6939,5665,0.00856694389624608
6939,8687,0.0221488705506647
5909,6939,0.386510383141105
5909,8460,0.198709649567719
5909,7039,0.0708299948066603
5909,755,0.00231617064352747
5909,4664,0.00360349801851861
5909,5665,0.00783629852412045
5909,8687,0.0202598690628945
8460,6939,0.217237055766764
8460,5909,0.198709649567719
8460,7039,0.17590787901071
8460,755,0.0057522616857721
8460,4664,0.00894936806344787
8460,5665,0.0194616229527545
8460,8687,0.0503158387292914
7039,6939,0.0774340831723441
7039,5909,0.0708299948066603
7039,8460,0.17590787901071
7039,755,0.010216935849882
7039,4664,0.015895507610057
7039,5665,0.0345669519407817
7039,8687,0.0893689690442478
755,6939,0.00253212711283982
755,5909,0.00231617064352747
755,8460,0.0057522616857721
755,7039,0.010216935849882
755,4664,0.31235941773653
755,5665,0.143156982187971
755,8687,0.050416642830506
4664,6939,0.00393948306842328
4664,5909,0.00360349801851861
4664,8460,0.00894936806344787
4664,7039,0.015895507610057
4664,755,0.31235941773653
4664,5665,0.222723616281488
4664,8687,0.0784382070672479
5665,6939,0.00856694389624608
5665,5909,0.00783629852412045
5665,8460,0.0194616229527545
5665,7039,0.0345669519407817
5665,755,0.143156982187971
5665,4664,0.222723616281488
5665,8687,0.170574592553381
8687,6939,0.0221488705506647
8687,5909,0.0202598690628945
8687,8460,0.0503158387292914
8687,7039,0.0893689690442478
8687,755,0.050416642830506
8687,4664,0.0784382070672479
8687,5665,0.170574592553381
2736,3369,0.186154028431152
3369,2736,0.186154028431152
2831,5839,0.310241474934066
2831,6470,0.102164058075856
2831,4798,0.021798162420234
2831,5440,0.0116002729084954
2831,6838,0.0131129307111789
5839,2831,0.310241474934066
5839,6470,0.139623153347245
5839,4798,0.029790595945481
5839,5440,0.0158535860230822
5839,6838,0.017920869335078
6470,2831,0.102164058075856
6470,5839,0.139623153347245
6470,4798,0.0627851273091035
6470,5440,0.0334122022461933
6470,6838,0.0377691021942567
4798,2831,0.021798162420234
4798,5839,0.029790595945481
4798,6470,0.0627851273091035
4798,5440,0.116967834351347
4798,6838,0.1322202606253
5440,2831,0.0116002729084954
5440,5839,0.0158535860230822
5440,6470,0.0334122022461933
5440,4798,0.116967834351347
5440,6838,0.300724033414638
6838,2831,0.0131129307111789
6838,5839,0.017920869335078
6838,6470,0.0377691021942567
6838,4798,0.1322202606253
6838,5440,0.300724033414638
8190,8623,0.217888239513579
8190,8506,0.215910460104275
8623,8190,0.217888239513579
8623,8506,0.47454476211728
8506,8190,0.215910460104275
8506,8623,0.47454476211728
4044,7638,0.356245106367729
4044,2447,0.0435887482858374
4044,3995,0.0520784400329159
7638,4044,0.356245106367729
7638,2447,0.0602060542099432
7638,3995,0.071932264795265
2447,4044,0.0435887482858374
2447,7638,0.0602060542099432
2447,3995,0.406724616491434
3995,4044,0.0520784400329159
3995,7638,0.071932264795265
3995,2447,0.406724616491434
1880,2176,0.150578840424778
1880,3023,0.168544847286509
1880,3674,0.166847167858006
1880,2838,0.0266417985386593
1880,4896,0.0330906177373743
2176,1880,0.150578840424778
2176,3023,0.424493505260932
2176,3674,0.0858533611616276
2176,2838,0.0137088808956076
2176,4896,0.0170272039504196
3023,1880,0.168544847286509
3023,2176,0.424493505260932
3023,3674,0.0960967796351747
3023,2838,0.0153445280259902
3023,4896,0.0190587700200371
3674,1880,0.166847167858006
3674,2176,0.0858533611616276
3674,3023,0.0960967796351747
3674,2838,0.0659997155764802
3674,4896,0.0819753724864942
2838,1880,0.0266417985386593
2838,2176,0.0137088808956076
2838,3023,0.0153445280259902
2838,3674,0.0659997155764802
2838,4896,0.399196598115647
4896,1880,0.0330906177373743
4896,2176,0.0170272039504196
4896,3023,0.0190587700200371
4896,3674,0.0819753724864942
4896,2838,0.399196598115647
7755,5131,0.351630468481808
7755,5216,0.166920599420092
7755,5896,0.0782941856325923
5131,7755,0.351630468481808
5131,5216,0.131168184037829
5131,5896,0.0615244983892126
5216,7755,0.166920599420092
5216,5131,0.131168184037829
5216,5896,0.124186265196001
5896,7755,0.0782941856325923
5896,5131,0.0615244983892126
5896,5216,0.124186265196001
2802,2792,0.101410021802502
2802,4220,0.118908323976405
2802,8082,0.134753151939759
2792,2802,0.101410021802502
2792,4220,0.295356113576296
2792,8082,0.0673765759698795
4220,2802,0.118908323976405
4220,2792,0.295356113576296
4220,8082,0.0790024060881293
8082,2802,0.134753151939759
8082,2792,0.0673765759698795
8082,4220,0.0790024060881293
1495,3266,0.3443002335121
1495,3996,0.174337627395493
1495,3800,0.0409469749447674
1495,2977,0.0375301520966283
1495,5085,0.0251713983576892
1495,1416,0.00193203089161727
1495,2827,0.00056930510798672
1495,1758,0.000250849255065992
1495,2924,0.000287397359744581
1495,6421,0.00160067698314284
1495,690,0.00174213903633172
1495,4087,0.00259621836920185
3266,1495,0.3443002335121
3266,3996,0.212924491967999
3266,3800,0.0500099374299871
3266,2977,0.0458368551186495
3266,5085,0.0307426875511882
3266,1416,0.00235965524029337
3266,2827,0.000695311750560127
3266,1758,0.000306370753080802
3266,2924,0.000351008200184679
3266,6421,0.00195496140754162
3266,690,0.00212773383916169
3266,4087,0.00317085006581076
3996,1495,0.174337627395493
3996,3266,0.212924491967999
3996,3800,0.108167783456419
3996,2977,0.0991417160986959
3996,5085,0.0664941517785483
3996,1416,0.00510375917628744
3996,2827,0.00150390771783277
3996,1758,0.000662657203341211
3996,2924,0.000759204688911235
3996,6421,0.00422843644810919
3996,690,0.00460213039637461
3996,4087,0.00685831338564581
3800,1495,0.0409469749447674
3800,3266,0.0500099374299871
3800,3996,0.108167783456419
3800,2977,0.405009693975248
3800,5085,0.0653332417103915
3800,1416,0.00501465351428979
3800,2827,0.00147765124918835
3800,1758,0.000651087984116376
3800,2924,0.000745949863583374
3800,6421,0.00415461289650544
3800,690,0.00452178258578948
3800,4087,0.00673857526060758
2977,1495,0.0375301520966283
2977,3266,0.0458368551186495
2977,3996,0.0991417160986959
2977,3800,0.405009693975248
2977,5085,0.0598815053288839
2977,1416,0.00459620544269869
2977,2827,0.00135434854962096
2977,1758,0.000596757907150288
2977,2924,0.000683704031238104
2977,6421,0.00380793096727619
2977,690,0.00414446215920647
2977,4087,0.00617627443263661
5085,1495,0.0251713983576892
5085,3266,0.0307426875511882
5085,3996,0.0664941517785483
5085,3800,0.0653332417103915
5085,2977,0.0598815053288839
5085,1416,0.0226063341489649
5085,2827,0.00666133319073752
5085,1758,0.0029351404812652
5085,2924,0.00336278305699229
5085,6421,0.0187292236902039
5085,690,0.0203844448658393
5085,4087,0.030377868300402
1416,1495,0.00193203089161727
1416,3266,0.00235965524029337
1416,3996,0.00510375917628744
1416,3800,0.00501465351428979
1416,2977,0.00459620544269869
1416,5085,0.0226063341489649
1416,2827,0.0457360550122812
1416,1758,0.0201523843164878
1416,2924,0.023088535955959
1416,6421,0.128592997903719
1416,690,0.0304283812241226
1416,4087,0.0453458194964076
2827,1495,0.00056930510798672
2827,3266,0.000695311750560127
2827,3996,0.00150390771783277
2827,3800,0.00147765124918835
2827,2977,0.00135434854962096
2827,5085,0.00666133319073752
2827,1416,0.0457360550122812
2827,1758,0.108483073841229
2827,2924,0.124288784476332
2827,6421,0.163318591246361
2827,690,0.00896622975016688
2827,4087,0.0133619016016555
1758,1495,0.000250849255065992
1758,3266,0.000306370753080802
1758,3996,0.000662657203341211
1758,3800,0.000651087984116376
1758,2977,0.000596757907150288
1758,5085,0.0029351404812652
1758,1416,0.0201523843164878
1758,2827,0.108483073841229
1758,2924,0.231337464807522
1758,6421,0.0719620224337292
1758,690,0.00395073225591428
1758,4087,0.00588756892572717
2924,1495,0.000287397359744581
2924,3266,0.000351008200184679
2924,3996,0.000759204688911235
2924,3800,0.000745949863583374
2924,2977,0.000683704031238104
2924,5085,0.00336278305699229
2924,1416,0.023088535955959
2924,2827,0.124288784476332
2924,1758,0.231337464807522
2924,6421,0.0824467078600381
2924,690,0.00452634399535614
2924,4087,0.00674537288987795
6421,1495,0.00160067698314284
6421,3266,0.00195496140754162
6421,3996,0.00422843644810919
6421,3800,0.00415461289650544
6421,2977,0.00380793096727619
6421,5085,0.0187292236902039
6421,1416,0.128592997903719
6421,2827,0.163318591246361
6421,1758,0.0719620224337292
6421,2924,0.0824467078600381
6421,690,0.0252097467339033
6421,4087,0.0375687624170908
690,1495,0.00174213903633172
690,3266,0.00212773383916169
690,3996,0.00460213039637461
690,3800,0.00452178258578948
690,2977,0.00414446215920647
690,5085,0.0203844448658393
690,1416,0.0304283812241226
690,2827,0.00896622975016688
690,1758,0.00395073225591428
690,2924,0.00452634399535614
690,6421,0.0252097467339033
690,4087,0.18735649454486
4087,1495,0.00259621836920185
4087,3266,0.00317085006581076
4087,3996,0.00685831338564581
4087,3800,0.00673857526060758
4087,2977,0.00617627443263661
4087,5085,0.030377868300402
4087,1416,0.0453458194964076
4087,2827,0.0133619016016555
4087,1758,0.00588756892572717
4087,2924,0.00674537288987795
4087,6421,0.0375687624170908
4087,690,0.18735649454486
4948,4642,0.47704621782697
4642,4948,0.47704621782697
4278,2134,0.377224726637738
4278,3752,0.204980869955391
4278,4936,0.11256729048411
4278,3076,0.0386333322173984
4278,6676,0.00805076435221587
4278,8199,0.00919257927348127
2134,4278,0.377224726637738
2134,3752,0.159696829782883
2134,4936,0.0876991078800353
2134,3076,0.0300985193418786
2134,6676,0.00627220259460171
2134,8199,0.00716176962182996
3752,4278,0.204980869955391
3752,2134,0.159696829782883
3752,4936,0.213268505479348
3752,3076,0.0731942022256877
3752,6676,0.0152528720730455
3752,8199,0.0174161395794857
4936,4278,0.11256729048411
4936,2134,0.0876991078800353
4936,3752,0.213268505479348
4936,3076,0.164537324015687
4936,6676,0.0342877807003645
4936,8199,0.0391507102195941
3076,4278,0.0386333322173984
3076,2134,0.0300985193418786
3076,3752,0.0731942022256877
3076,4936,0.164537324015687
3076,6676,0.05614807653839
3076,8199,0.0641113839694713
6676,4278,0.00805076435221587
6676,2134,0.00627220259460171
6676,3752,0.0152528720730455
6676,4936,0.0342877807003645
6676,3076,0.05614807653839
6676,8199,0.380147293299847
8199,4278,0.00919257927348127
8199,2134,0.00716176962182996
8199,3752,0.0174161395794857
8199,4936,0.0391507102195941
8199,3076,0.0641113839694713
8199,6676,0.380147293299847
7305,6489,0.298562761514198
6489,7305,0.298562761514198
4289,4525,0.444328944492474
4289,6978,0.179578211928474
4289,3753,0.0611522454958748
4289,6709,0.0309436262071762
4525,4289,0.444328944492474
4525,6978,0.18306932185904
4525,3753,0.0623410824334656
4525,6709,0.0315451891672899
6978,4289,0.179578211928474
6978,4525,0.18306932185904
6978,3753,0.156540960189088
6978,6709,0.0792112361357255
3753,4289,0.0611522454958748
3753,4525,0.0623410824334656
3753,6978,0.156540960189088
3753,6709,0.117025641891894
6709,4289,0.0309436262071762
6709,4525,0.0315451891672899
6709,6978,0.0792112361357255
6709,3753,0.117025641891894
2099,7843,0.268617740431964
7843,2099,0.268617740431964
1477,187,0.371339024964038
1477,1690,0.166683079401017
1477,2266,0.0402615556560002
1477,2658,0.0420413366455371
187,1477,0.371339024964038
187,1690,0.138290401008693
187,2266,0.0334034306116144
187,2658,0.0348800449604444
1690,1477,0.166683079401017
1690,187,0.138290401008693
1690,2266,0.0827503036796174
1690,2658,0.0864083197440176
2266,1477,0.0402615556560002
2266,187,0.0334034306116144
2266,1690,0.0827503036796174
2266,2658,0.398067427913972
2658,1477,0.0420413366455371
2658,187,0.0348800449604444
2658,1690,0.0864083197440176
2658,2266,0.398067427913972
1877,618,0.272195362248695
1877,1917,0.156263481532573
618,1877,0.272195362248695
618,1917,0.131948140648179
1917,1877,0.156263481532573
1917,618,0.131948140648179
3314,6646,0.1699685518226
3314,1865,0.0523997447871822
3314,4270,0.0684938268241942
3314,5749,0.117651211751332
6646,3314,0.1699685518226
6646,1865,0.148657387468467
6646,4270,0.19431608674348
6646,5749,0.0806495327656012
1865,3314,0.0523997447871822
1865,6646,0.148657387468467
1865,4270,0.261371108377011
1865,5749,0.0248635108601371
4270,3314,0.0684938268241942
4270,6646,0.19431608674348
4270,1865,0.261371108377011
4270,5749,0.0325001011743912
5749,3314,0.117651211751332
5749,6646,0.0806495327656012
5749,1865,0.0248635108601371
5749,4270,0.0325001011743912
5134,7042,0.331871596408603
7042,5134,0.331871596408603
7555,5522,0.317277234619126
5522,7555,0.317277234619126
7203,7304,0.442980410352058
7304,7203,0.442980410352058
8025,8467,0.469150115679437
8025,2767,0.116814103151966
8467,8025,0.469150115679437
8467,2767,0.121815000453658
2767,8025,0.116814103151966
2767,8467,0.121815000453658
7403,5980,0.394227973309395
5980,7403,0.394227973309395
430,1246,0.254649269367603
1246,430,0.254649269367603
4204,998,0.277649241454593
998,4204,0.277649241454593
2002,8352,0.261245883733894
2002,3363,0.0824730691249659
8352,2002,0.261245883733894
8352,3363,0.153927210603683
3363,2002,0.0824730691249659
3363,8352,0.153927210603683
6161,7396,0.342527298972544
7396,6161,0.342527298972544
6496,4425,0.113153074710803
6496,4543,0.11525328081109
4425,6496,0.113153074710803
4425,4543,0.4085579473223
4543,6496,0.11525328081109
4543,4425,0.4085579473223
1585,3619,0.371601963642722
1585,3216,0.152029158530028
1585,4940,0.0760720706236955
1585,4635,0.0155426530080115
1585,2108,0.0116325297287769
3619,1585,0.371601963642722
3619,3216,0.19346763437577
3619,4940,0.096806978923888
3619,4635,0.0197791024988768
3619,2108,0.0148031997953061
3216,1585,0.152029158530028
3216,3619,0.19346763437577
3216,4940,0.185196103329631
3216,4635,0.0378383123909826
3216,2108,0.0283191867918542
4940,1585,0.0760720706236955
4940,3619,0.096806978923888
4940,3216,0.185196103329631
4940,4635,0.0902831764169675
4940,2108,0.067570300458837
4635,1585,0.0155426530080115
4635,3619,0.0197791024988768
4635,3216,0.0378383123909826
4635,4940,0.0902831764169675
4635,2108,0.35152736588222
2108,1585,0.0116325297287769
2108,3619,0.0148031997953061
2108,3216,0.0283191867918542
2108,4940,0.067570300458837
2108,4635,0.35152736588222
3891,7992,0.290380922314988
3891,7978,0.137157473453508
3891,2309,0.00934541931039711
3891,5248,0.0128799470643668
3891,7965,0.0323807830472006
7992,3891,0.290380922314988
7992,7978,0.198904260155802
7992,2309,0.0135526243446761
7992,5248,0.0186783576365029
7992,7965,0.0469582555955447
7978,3891,0.137157473453508
7978,7992,0.198904260155802
7978,2309,0.0268650632605576
7978,5248,0.0370256893975734
7978,7965,0.0930842968192585
2309,3891,0.00934541931039711
2309,7992,0.0135526243446761
2309,7978,0.0268650632605576
2309,5248,0.264637905060426
2309,7965,0.120780481259804
5248,3891,0.0128799470643668
5248,7992,0.0186783576365029
5248,7978,0.0370256893975734
5248,2309,0.264637905060426
5248,7965,0.166460824642112
7965,3891,0.0323807830472006
7965,7992,0.0469582555955447
7965,7978,0.0930842968192585
7965,2309,0.120780481259804
7965,5248,0.166460824642112
4471,3612,0.39127235017315
4471,4830,0.215023611960021
4471,1453,0.00973254756132972
4471,5853,0.0155313533527014
4471,4134,0.0266020948307658
3612,4471,0.39127235017315
3612,4830,0.198624144242537
3612,1453,0.00899026350198382
3612,5853,0.0143468047089747
3612,4134,0.024573200462292
4830,4471,0.215023611960021
4830,3612,0.198624144242537
4830,1453,0.0203362903873525
4830,5853,0.0324529738898047
4830,4134,0.0555854386512167
1453,4471,0.00973254756132972
1453,3612,0.00899026350198382
1453,4830,0.0203362903873525
1453,5853,0.29313193801111
1453,4134,0.121557936208762
5853,4471,0.0155313533527014
5853,3612,0.0143468047089747
5853,4830,0.0324529738898047
5853,1453,0.29313193801111
5853,4134,0.193984077466504
4134,4471,0.0266020948307658
4134,3612,0.024573200462292
4134,4830,0.0555854386512167
4134,1453,0.121557936208762
4134,5853,0.193984077466504
2863,6259,0.323137049881265
6259,2863,0.323137049881265
5966,5930,0.366096890657011
5930,5966,0.366096890657011
2376,1754,0.189380255138997
2376,2414,0.203640068853933
2376,2864,0.215606826187455
2376,1606,0.0694216231364782
2376,674,0.00214007545195911
2376,823,0.00220240682594677
2376,2281,0.00525565447698244
2376,2139,0.010317834466635
1754,2376,0.189380255138997
1754,2414,0.385198831494735
1754,2864,0.100254522557585
1754,1606,0.0322802009833822
1754,674,0.000995108765651188
1754,823,0.00102409208797911
1754,2281,0.00244381469564142
1754,2139,0.00479766613410162
2414,2376,0.203640068853933
2414,1754,0.385198831494735
2414,2864,0.107803413093727
2414,1606,0.0347108115682391
2414,674,0.00107003772597956
2414,823,0.00110120341297339
2414,2281,0.00262782723849122
2414,2139,0.00515891723331751
2864,2376,0.215606826187455
2864,1754,0.100254522557585
2864,2414,0.107803413093727
2864,1606,0.147933379865256
2864,674,0.00456037442617244
2864,823,0.00469319890374929
2864,2281,0.0111994893673905
2864,2139,0.0219866960260903
1606,2376,0.0694216231364782
1606,1754,0.0322802009833822
1606,2414,0.0347108115682391
1606,2864,0.147933379865256
1606,674,0.00781151349437242
1606,823,0.00803902994412265
1606,2281,0.0191837235603651
1606,2139,0.0376612437169155
674,2376,0.00214007545195911
674,1754,0.000995108765651188
674,2414,0.00107003772597956
674,2864,0.00456037442617244
674,1606,0.00781151349437242
674,823,0.3170586254183
674,2281,0.188339490336672
674,2139,0.0527540752913788
823,2376,0.00220240682594677
823,1754,0.00102409208797911
823,2414,0.00110120341297339
823,2864,0.00469319890374929
823,1606,0.00803902994412265
823,674,0.3170586254183
823,2281,0.193825025530337
823,2139,0.0542905790596687
2281,2376,0.00525565447698244
2281,1754,0.00244381469564142
2281,2414,0.00262782723849122
2281,2864,0.0111994893673905
2281,1606,0.0191837235603651
2281,674,0.188339490336672
2281,823,0.193825025530337
2281,2139,0.129554867670853
2139,2376,0.010317834466635
2139,1754,0.00479766613410162
2139,2414,0.00515891723331751
2139,2864,0.0219866960260903
2139,1606,0.0376612437169155
2139,674,0.0527540752913788
2139,823,0.0542905790596687
2139,2281,0.129554867670853
6988,1896,0.0508026005475417
6988,5068,0.0718754883035734
6988,2795,0.113694840882039
1896,6988,0.0508026005475417
1896,5068,0.34681845900157
1896,2795,0.134881078076
5068,6988,0.0718754883035734
5068,1896,0.34681845900157
5068,2795,0.190829667086679
2795,6988,0.113694840882039
2795,1896,0.134881078076
2795,5068,0.190829667086679
712,3185,0.289968033684392
712,249,0.0901916762103724
712,4574,0.0180289986055636
712,5009,0.0186486347545922
3185,712,0.289968033684392
3185,249,0.120244935900594
3185,4574,0.0240365394321009
3185,5009,0.02486264791741
249,712,0.0901916762103724
249,3185,0.120244935900594
249,4574,0.0331039829773926
249,5009,0.0342417291705335
4574,712,0.0180289986055636
4574,3185,0.0240365394321009
4574,249,0.0331039829773926
4574,5009,0.349259596587964
5009,712,0.0186486347545922
5009,3185,0.02486264791741
5009,249,0.0342417291705335
5009,4574,0.349259596587964
1437,2797,0.227859694122956
2797,1437,0.227859694122956
2235,1874,0.298965333212457
2235,4225,0.189584770242766
2235,3183,0.0805591033967311
2235,388,0.000795979155842527
2235,526,0.000202905476787221
2235,1316,0.000229333442821806
2235,2037,0.000497240153333485
2235,695,0.000210652618465977
2235,314,0.000195368600909764
2235,384,0.000397989577921263
2235,317,0.000781474403639057
2235,871,0.000216663632659591
2235,4808,0.000330495225653373
2235,5137,0.000341828387200027
2235,4589,0.000324925717522378
2235,5795,0.00144726083213384
2235,6505,0.0030375422288835
2235,7038,0.0127430794156201
1874,2235,0.298965333212457
1874,4225,0.18297066414317
1874,3183,0.0777486115177051
1874,388,0.000768209569798945
1874,526,0.000195826646826664
1874,1316,0.000221332611736763
1874,2037,0.000479892772914079
1874,695,0.000203303511431126
1874,314,0.000188552712411484
1874,384,0.000384104784899472
1874,317,0.000754210849645936
1874,871,0.000209104817399803
1874,4808,0.000318965130250234
1874,5137,0.000329902908070561
1874,4589,0.000313589927377271
1874,5795,0.00139676976850428
1874,6505,0.00293157049624848
1874,7038,0.0122985074218752
4225,2235,0.189584770242766
4225,1874,0.18297066414317
4225,3183,0.200003689283972
4225,388,0.00197617353035371
4225,526,0.000503752427997037
4225,1316,0.000569365009124684
4225,2037,0.00123449567998619
4225,695,0.000522986218491528
4225,314,0.000485040663371961
4225,384,0.000988086765176853
4225,317,0.00194016265348785
4225,871,0.000537909733828343
4225,4808,0.000820518869182149
4225,5137,0.000848655653543059
4225,4589,0.00080669147877277
4225,5795,0.00359310734079875
4225,6505,0.00754129113305415
4225,7038,0.0316371805109499
3183,2235,0.0805591033967311
3183,1874,0.0777486115177051
3183,4225,0.200003689283972
3183,388,0.00353802757301974
3183,526,0.000901889410445728
3183,1316,0.00101935840676664
3183,2037,0.00221017015331803
3183,695,0.000936324484116113
3183,314,0.000868388941905639
3183,384,0.00176901378650987
3183,317,0.00347355576762256
3183,871,0.000963042688735818
3183,4808,0.00146900985098703
3183,5137,0.00151938433346843
3183,4589,0.0014442540854736
3183,5795,0.00643289298702946
3183,6505,0.0135014944563797
3183,7038,0.0566413906780287
388,2235,0.000795979155842527
388,1874,0.000768209569798945
388,4225,0.00197617353035371
388,3183,0.00353802757301974
388,526,0.0534211388330796
388,1316,0.0603791178140511
388,2037,0.130913840696699
388,695,0.00812113530551665
388,314,0.00753190182961784
388,384,0.0153433991754822
388,317,0.0301276073184713
388,871,0.0017424969348513
388,4808,0.00265797684002092
388,5137,0.00274912272830317
388,4589,0.00261318459349685
388,5795,0.0116394594375039
388,6505,0.0244291483454761
388,7038,0.0217931795592226
526,2235,0.000202905476787221
526,1874,0.000195826646826664
526,4225,0.000503752427997037
526,3183,0.000901889410445728
526,388,0.0534211388330796
526,1316,0.292076663092482
526,2037,0.143960557210063
526,695,0.00207018339503527
526,314,0.00191998009072928
526,384,0.0039112327281266
526,317,0.00767992036291712
526,871,0.000444185213609063
526,4808,0.000677552991250102
526,5137,0.000700787267905916
526,4589,0.000666134862935276
526,5795,0.00296705014117164
526,6505,0.0062273087883789
526,7038,0.00555536593730654
1316,2235,0.000229333442821806
1316,1874,0.000221332611736763
1316,4225,0.000569365009124684
1316,3183,0.00101935840676664
1316,388,0.0603791178140511
1316,526,0.292076663092482
1316,2037,0.162711084679843
1316,695,0.00233981996333119
1316,314,0.00217005302827785
1316,384,0.00442066168652127
1316,317,0.00868021211311139
1316,871,0.000502039303721355
1316,4808,0.000765802691174007
1316,5137,0.000792063178280227
1316,4589,0.000752897378224933
1316,5795,0.00335350151545378
1316,6505,0.00703840126233284
1316,7038,0.00627893941903562
2037,2235,0.000497240153333485
2037,1874,0.000479892772914079
2037,4225,0.00123449567998619
2037,3183,0.00221017015331803
2037,388,0.130913840696699
2037,526,0.143960557210063
2037,1316,0.162711084679843
2037,695,0.00507319134542258
2037,314,0.00470510313387259
2037,384,0.00958486676777126
2037,317,0.0188204125354904
2037,871,0.00108852026677945
2037,4808,0.00166041133337206
2037,5137,0.00171734925081942
2037,4589,0.0016324300685785
2037,5795,0.00727105295778415
2037,6505,0.0152606426687813
2037,7038,0.0136139795447054
695,2235,0.000210652618465977
695,1874,0.000203303511431126
695,4225,0.000522986218491528
695,3183,0.000936324484116113
695,388,0.00812113530551665
695,526,0.00207018339503527
695,1316,0.00233981996333119
695,2037,0.00507319134542258
695,314,0.4585194134813
695,384,0.231940153895661
695,317,0.0891946496923164
695,871,0.00046114466603945
695,4808,0.000703422667619576
695,5137,0.000727544053070609
695,4589,0.000691568583315973
695,5795,0.00308033519476206
695,6505,0.00646507390061155
695,7038,0.0057674755741439
314,2235,0.000195368600909764
314,1874,0.000188552712411484
314,4225,0.000485040663371961
314,3183,0.000868388941905639
314,388,0.00753190182961784
314,526,0.00191998009072928
314,1316,0.00217005302827785
314,2037,0.00470510313387259
314,695,0.4585194134813
314,384,0.215111607400738
314,317,0.0827230824184552
314,871,0.00042768605905404
314,4808,0.000652385445867349
314,5137,0.00067475669081978
314,4589,0.000641391441224413
314,5795,0.00285683976641842
314,6505,0.00599599687836168
314,7038,0.00534901318534392
384,2235,0.000397989577921263
384,1874,0.000384104784899472
384,4225,0.000988086765176853
384,3183,0.00176901378650987
384,388,0.0153433991754822
384,526,0.0039112327281266
384,1316,0.00442066168652127
384,2037,0.00958486676777126
384,695,0.231940153895661
384,314,0.215111607400738
384,317,0.168516969987788
384,871,0.000871248467425651
384,4808,0.00132898842001046
384,5137,0.00137456136415159
384,4589,0.00130659229674842
384,5795,0.00581972971875196
384,6505,0.0122145741727381
384,7038,0.0108965897796113
317,2235,0.000781474403639057
317,1874,0.000754210849645936
317,4225,0.00194016265348785
317,3183,0.00347355576762256
317,388,0.0301276073184713
317,526,0.00767992036291712
317,1316,0.00868021211311139
317,2037,0.0188204125354904
317,695,0.0891946496923164
317,314,0.0827230824184552
317,384,0.168516969987788
317,871,0.00171074423621616
317,4808,0.00260954178346939
317,5137,0.00269902676327912
317,4589,0.00256556576489765
317,5795,0.0114273590656737
317,6505,0.0239839875134467
317,7038,0.0213960527413757
871,2235,0.000216663632659591
871,1874,0.000209104817399803
871,4225,0.000537909733828343
871,3183,0.000963042688735818
871,388,0.0017424969348513
871,526,0.000444185213609063
871,1316,0.000502039303721355
871,2037,0.00108852026677945
871,695,0.00046114466603945
871,314,0.00042768605905404
871,384,0.000871248467425651
871,317,0.00171074423621616
871,4808,0.299249897782698
871,5137,0.0668604253943668
871,4589,0.0635543228959608
871,5795,0.0621447662440883
871,6505,0.0282742725078471
871,7038,0.00593205163206317
4808,2235,0.000330495225653373
4808,1874,0.000318965130250234
4808,4225,0.000820518869182149
4808,3183,0.00146900985098703
4808,388,0.00265797684002092
4808,526,0.000677552991250102
4808,1316,0.000765802691174007
4808,2037,0.00166041133337206
4808,695,0.000703422667619576
4808,314,0.000652385445867349
4808,384,0.00132898842001046
4808,317,0.00260954178346939
4808,871,0.299249897782698
4808,5137,0.101987819121954
4808,4589,0.0969447434667024
